Country Name,CEPALStat ID,ISO,Indicator ID,Indicator Name
Trinidad and Tobago,256,TT,154,"Occupied dwelling units, by type of facilities available, by urban and rural areas (CELADE)"
Trinidad and Tobago,256,TT,160,"Population living on less than 1 and 2 dollars per day, PPP values (World Bank)"
Trinidad and Tobago,256,TT,161,Poverty gap ratio (World Bank)
Trinidad and Tobago,256,TT,162,"Distribution of national income or consumption, by quintiles and deciles (World Bank)"
Trinidad and Tobago,256,TT,164,Proportion of population below minimum level of dietary energy consumption
Trinidad and Tobago,256,TT,167,Proportion of 1-year-old children immunized against measles
Trinidad and Tobago,256,TT,174,Prevalence rate associated with tuberculosis
Trinidad and Tobago,256,TT,176,Proportion of tuberculosis cases detected and cured under directly-observed treatment short courses (DOTS)
Trinidad and Tobago,256,TT,177,Proportion of births attended by skilled health personnel
Trinidad and Tobago,256,TT,178,Proportion of seats held by women in national parliament
Trinidad and Tobago,256,TT,179,Share of women in wage employment in the non-agricultural sector
Trinidad and Tobago,256,TT,185,"Ratio of girls to boys in primary, secondary and tertiary education"
Trinidad and Tobago,256,TT,187,Infant mortality rate (IGME)
Trinidad and Tobago,256,TT,188,Under-five mortality rate (IGME)
Trinidad and Tobago,256,TT,224,Urban population living in slums
Trinidad and Tobago,256,TT,269,"Population in localities with 20,000 or more, and 100,000 or more inhabitants"
Trinidad and Tobago,256,TT,295,Population in the main metropolitan area
Trinidad and Tobago,256,TT,297,Population growth rate in the main metropolitan area
Trinidad and Tobago,256,TT,307,"Contraceptive prevalence rate among married women aged 15-49, any method"
Trinidad and Tobago,256,TT,357,Death rate associated with tuberculosis
Trinidad and Tobago,256,TT,364,Total fixed telephone lines subscribers
Trinidad and Tobago,256,TT,365,Consumer price index
Trinidad and Tobago,256,TT,391,"Average number of pupils per teacher, by level of education"
Trinidad and Tobago,256,TT,460,Public expenditure on education
Trinidad and Tobago,256,TT,465,"Occupied dwelling units, by type of tenancy, by urban and rural areas (CELADE)"
Trinidad and Tobago,256,TT,467,Physicians
Trinidad and Tobago,256,TT,468,Hospital beds
Trinidad and Tobago,256,TT,531,Internet users
Trinidad and Tobago,256,TT,534,Daily dietary energy consumption in kilocalories per person
Trinidad and Tobago,256,TT,578,Monthly exports and imports
Trinidad and Tobago,256,TT,740,Current account balance as a percentage of GDP
Trinidad and Tobago,256,TT,746,Total external debt as percentage of GDP
Trinidad and Tobago,256,TT,856,Nominal lending rate
Trinidad and Tobago,256,TT,857,Nominal deposit rate
Trinidad and Tobago,256,TT,861,Total external debt
Trinidad and Tobago,256,TT,862,"Money (M1), end of period"
Trinidad and Tobago,256,TT,868,"Liquidity (M2), end of period"
Trinidad and Tobago,256,TT,869,"Broad liquidity (M3), end of period"
Trinidad and Tobago,256,TT,870,"Currency, end of period"
Trinidad and Tobago,256,TT,871,"Demand deposits, end of period"
Trinidad and Tobago,256,TT,872,"Savings deposits, end of period"
Trinidad and Tobago,256,TT,873,"Time deposits, end period"
Trinidad and Tobago,256,TT,874,"Foreign currency deposits, end of period"
Trinidad and Tobago,256,TT,1010,Prison population rate
Trinidad and Tobago,256,TT,1043,Total national port moves (TON)
Trinidad and Tobago,256,TT,1044,"Port moves, National total (TEU)"
Trinidad and Tobago,256,TT,1206,Monetary policy rate
Trinidad and Tobago,256,TT,1343,"Degree of Opennes of the Economy, at current prices"
Trinidad and Tobago,256,TT,1344,"Externa Debt, at currente prices"
Trinidad and Tobago,256,TT,1345,Women deaths at the hands of their intimate partner or former partner
Trinidad and Tobago,256,TT,1347,Executive power: percentage of women in ministerial cabinet positions
Trinidad and Tobago,256,TT,1379,HIV prevalence among population aged 15-49 years
Trinidad and Tobago,256,TT,1381,Fleets of National Flag (thousands of GT)
Trinidad and Tobago,256,TT,1382,Fleets of National Flag (thousands of DWT)
Trinidad and Tobago,256,TT,1481,Evolution of national flag fleet by vessel type (thousands of DWT)
Trinidad and Tobago,256,TT,1499,Total Cellular subscribers
Trinidad and Tobago,256,TT,1612,"Annual consumer prices index, annual average"
Trinidad and Tobago,256,TT,1613,"Variations in the consumer prices index, annual average"
Trinidad and Tobago,256,TT,1615,Implicit GDP deflactor at market prices
Trinidad and Tobago,256,TT,1617,Local power: percentage of elected mayors who are female
Trinidad and Tobago,256,TT,1629,Net capital inflow and resource transfers
Trinidad and Tobago,256,TT,1684,"Consumer price index, foods and drinks"
Trinidad and Tobago,256,TT,1693,Incidence rate associated with Tuberculosis
Trinidad and Tobago,256,TT,1702,Adolescent birth rate
Trinidad and Tobago,256,TT,1703,Antenatal care coverage (at least one visit and at least four visits)
Trinidad and Tobago,256,TT,1704,Judicial power: percentage of women judges in the highest court or supreme court
Trinidad and Tobago,256,TT,1707,Grwth rate of GDP per person
Trinidad and Tobago,256,TT,1708,Local power: percentage of elected city council members who are female
Trinidad and Tobago,256,TT,1712,Proportion of employed people living below $1 (PPP) per day
Trinidad and Tobago,256,TT,1739,Irrigated area
Trinidad and Tobago,256,TT,1740,Area harvested
Trinidad and Tobago,256,TT,1754,Consumption of electric power
Trinidad and Tobago,256,TT,1755,Installed capacity for producing electricity
Trinidad and Tobago,256,TT,1757,Length of the road network
Trinidad and Tobago,256,TT,1759,Air traffic
Trinidad and Tobago,256,TT,1763,ISO 14001-certified enterprises
Trinidad and Tobago,256,TT,1819,Value of exports of goods and services
Trinidad and Tobago,256,TT,1820,Value of imports of goods and service
Trinidad and Tobago,256,TT,1821,Balance on services
Trinidad and Tobago,256,TT,1822,Ratio of net income to exports of goods and services
Trinidad and Tobago,256,TT,1823,Net resource transfers
Trinidad and Tobago,256,TT,1837,Occurrence and impacts of natural disasters
Trinidad and Tobago,256,TT,1847,Gasto público social como porcentaje del producto interno bruto (PIB) ( América Latina y Unión Europea) (Translation in progress ...)
Trinidad and Tobago,256,TT,1869,Agricultural area
Trinidad and Tobago,256,TT,1901,Real effective exchange rate index
Trinidad and Tobago,256,TT,2012,Proportion of terrestrial and marine protected areas
Trinidad and Tobago,256,TT,2013,Proportion of terrestrial protected areas
Trinidad and Tobago,256,TT,2014,Proportion of marine protected areas
Trinidad and Tobago,256,TT,2016,Surface area of Ramsar designated wetlands
Trinidad and Tobago,256,TT,2017,Proportion of total water resources used
Trinidad and Tobago,256,TT,2018,Total marine territorial area
Trinidad and Tobago,256,TT,2019,Fish capture production
Trinidad and Tobago,256,TT,2020,Aquaculture production
Trinidad and Tobago,256,TT,2021,Proportion of land area covered by forest
Trinidad and Tobago,256,TT,2022,Fertilizer use intensity
Trinidad and Tobago,256,TT,2023,Energy intensity of gross domestic product
Trinidad and Tobago,256,TT,2024,Proportion of renewable energy supply
Trinidad and Tobago,256,TT,2025,Proportion of non-renewable energy supply
Trinidad and Tobago,256,TT,2027,"Carbon dioxide (CO2) emissions (Total, per capita and per gross domestic product)"
Trinidad and Tobago,256,TT,2028,Motor-vehicle fleet per capita
Trinidad and Tobago,256,TT,2029,ISO 14001-certified enterprises per billion dollars of GDP
Trinidad and Tobago,256,TT,2030,ISO 14001-certified enterprises by economic activities
Trinidad and Tobago,256,TT,2031,Multilateral environmental agreements
Trinidad and Tobago,256,TT,2035,Country area
Trinidad and Tobago,256,TT,2036,Forest area
Trinidad and Tobago,256,TT,2037,Consumption of all ozone-depleting substances (ODS)
Trinidad and Tobago,256,TT,2038,Fertilizer consumption
Trinidad and Tobago,256,TT,2039,Pesticide consumption
Trinidad and Tobago,256,TT,2040,Energy production
Trinidad and Tobago,256,TT,2041,Energy consumption
Trinidad and Tobago,256,TT,2042,Energy supply
Trinidad and Tobago,256,TT,2047,Motor vehicle-fleet
Trinidad and Tobago,256,TT,2061,ODA received in small island developing States (SIDS) as a proportion of their gross national incomes
Trinidad and Tobago,256,TT,2165,Inbound tourism consumption as a percentage of GDP
Trinidad and Tobago,256,TT,2166,Outbound tourism consumption as a percentage of GDP
Trinidad and Tobago,256,TT,2167,Tourism balance as a percentage of GDP
Trinidad and Tobago,256,TT,2168,International tourism as a percentage of GDP
Trinidad and Tobago,256,TT,2169,Tourism coverage
Trinidad and Tobago,256,TT,2170,Inbound tourism consumption as a percentage of the exports of goods
Trinidad and Tobago,256,TT,2171,Inbound tourism consumption as a percentage of exports of services
Trinidad and Tobago,256,TT,2172,Inbound tourism consumption as a percentage of exports of goods and services
Trinidad and Tobago,256,TT,2173,Inbound tourism consumption as a percentage of total current account credits
Trinidad and Tobago,256,TT,2174,Outbound tourism consumption as a percentage of the imports of goods
Trinidad and Tobago,256,TT,2175,Outbound tourism consumption as a percentage of the imports of services
Trinidad and Tobago,256,TT,2176,Outbound tourism consumption as a percentage of the imports of goods and services
Trinidad and Tobago,256,TT,2177,Outbound tourism consumption as a percentage of total current account debits
Trinidad and Tobago,256,TT,2178,Inbound tourism consumption as a percentage of remittances
Trinidad and Tobago,256,TT,2179,Nominal exchange rate
Trinidad and Tobago,256,TT,2182,Tasa de desempleo trimestral (CEPAL) (Translation in progress ...)
Trinidad and Tobago,256,TT,2187,Maternity in adolescents: Percentage of adolescent women aged 15-19 who are mothers
Trinidad and Tobago,256,TT,2191,Gasto público social como porcentaje del gasto público social total según sector (Translation in progress ...)
Trinidad and Tobago,256,TT,2192,Gasto público social como porcentaje del gasto público total según sector (Translation in progress ...)
Trinidad and Tobago,256,TT,2203,Total Annual Gross Domestic Product (GDP) at current prices in dolllars
Trinidad and Tobago,256,TT,2204,Total Annual Gross Domestic Product (GDP) at constant prices in dollars
Trinidad and Tobago,256,TT,2205,Total Annual Gross Domestic Product (GDP) per capita at current prices in dollars
Trinidad and Tobago,256,TT,2206,Total Annual Gross Domestic Product (GDP) per capita at constant prices in dollars
Trinidad and Tobago,256,TT,2207,Rate of growth of Total Annual Gross Domestic Product (GDP) at constant prices
Trinidad and Tobago,256,TT,2208,Annual Gross Domestic Product (GDP) by expenditure at current prices in dollars
Trinidad and Tobago,256,TT,2209,Annual Gross Domestic Product (GDP) by expenditure at constant prices in dollars
Trinidad and Tobago,256,TT,2210,Rate of growth of Annual Gross Domestic Product (GDP) at constant prices
Trinidad and Tobago,256,TT,2211,Share in Annual Gross Domestic Product (GDP) by expenditure at current prices
Trinidad and Tobago,256,TT,2212,Share in Annual Gross Domestic Product (GDP) by expenditure at constant prices
Trinidad and Tobago,256,TT,2213,Annual Gross Domestic Product (GDP) per capita by expenditure at current prices in dollars
Trinidad and Tobago,256,TT,2214,Annual Gross Domestic Product (GDP) per capita by expenditure at constant prices in dollars
Trinidad and Tobago,256,TT,2215,Annual Gross Domestic Product (GDP) by activity at current prices
Trinidad and Tobago,256,TT,2216,Annual Gross Domestic Product (GDP) by activity at constant prices
Trinidad and Tobago,256,TT,2217,Rate of growth of Annual Gross Domestic Product (GDP) by activity at constant prices
Trinidad and Tobago,256,TT,2218,Share in Annual Gross Domestic Product (GDP) by activity at current prices
Trinidad and Tobago,256,TT,2219,Share in Annual Gross Domestic Product (GDP) by activity  at current prices
Trinidad and Tobago,256,TT,2220,Annual Gross Domestic Product (GDP) per capita by activity at current prices in dollars
Trinidad and Tobago,256,TT,2221,Annual Gross Domestic Product (GDP) per capita by activity at constant prices in dollars
Trinidad and Tobago,256,TT,2222,Rate of growth of Total Annual Gross Domestic Product (GDP) per capita at constant prices
Trinidad and Tobago,256,TT,2242,Países que han firmado y ratificado el Protocolo Facultativo de la Convención sobre la eliminación de todas las formas de discriminación
